name,abbrev,category,metric,value,index
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.0522561923,2020-03-21
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,42.0746026154,2020-03-22
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,10.5496389096,2020-03-23
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,11.7968611596,2020-03-24
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,46.1759910865,2020-03-25
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,20.4154927519,2020-03-26
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,36.7666771538,2020-03-27
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,2.9334691538,2020-03-28
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,37.7915640827,2020-03-29
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,103.7539451692,2020-03-30
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,21.0526783865,2020-03-31
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,16.9108686731,2020-04-01
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-04-02
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,4.5323845,2020-04-03
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.0048426923,2020-04-04
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,56.4208665962,2020-04-05
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,3.1929634423,2020-04-06
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.0096394231,2020-04-07
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,12.8824883462,2020-04-08
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.2773851538,2020-04-09
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,1.3637395192,2020-04-10
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,51.3580968654,2020-04-11
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,2.012464,2020-04-12
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,2.6274001154,2020-04-13
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.2515119231,2020-04-14
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-04-15
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-04-16
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,57.9274885,2020-04-17
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,9.7511907692,2020-04-18
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,37.2173185577,2020-04-19
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,5.2207826923,2020-04-20
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.0182138846,2020-04-21
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-04-22
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-04-23
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-04-24
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-04-25
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.0587585769,2020-04-26
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,52.7290216923,2020-04-27
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-04-28
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-04-29
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,78.2115547885,2020-04-30
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,1.3443284423,2020-05-01
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-05-02
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-05-03
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-05-04
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-05-05
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,1.4034868393,2020-05-06
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.4173202161,2020-05-07
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,50.4708464625,2020-05-08
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,57.1902299304,2020-05-09
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,47.54026155,2020-05-10
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,31.3637719321,2020-05-11
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-05-12
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-05-13
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,52.2549457107,2020-05-14
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,1.3812943571,2020-05-15
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-05-16
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,1.3274005357,2020-05-17
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-05-18
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.0017604286,2020-05-19
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-05-20
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-05-21
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.000452125,2020-05-22
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.7902885714,2020-05-23
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,2.3529356607,2020-05-24
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-05-25
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-05-26
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-05-27
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.8179962143,2020-05-28
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,9.4617101964,2020-05-29
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,72.0888326661,2020-05-30
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,58.5558764464,2020-05-31
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,90.5867588839,2020-06-01
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,31.7586469968,2020-06-02
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,15.1995342867,2020-06-03
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,77.0334205527,2020-06-04
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,52.46579421,2020-06-05
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-06-06
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-06-07
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-06-08
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-06-09
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-06-10
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,2.5336148117,2020-06-11
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,10.863079495,2020-06-12
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,10.562235425,2020-06-13
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,1.27699833,2020-06-14
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,14.10064359,2020-06-15
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,3.2107816617,2020-06-16
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-06-17
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-06-18
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.0093296017,2020-06-19
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.3723040783,2020-06-20
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-06-22
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,2.48564328,2020-06-23
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,6.1120681633,2020-06-24
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,7.9930764333,2020-06-25
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,83.9399402833,2020-06-26
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,16.9411587883,2020-06-27
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-06-28
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0.0528932333,2020-06-29
University of Arizona OASIS Day Ahead GEFS ghi,Uni. of Ari. OASIS Day Ahe. GEFS ghi,date,crps,0,2020-06-30
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,total,crps,18.3039939994,0
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,year,crps,18.3039939994,2020
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,month,crps,11.9926690619,Jan
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,month,crps,11.7508405523,Feb
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,month,crps,32.09874995,Mar
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,month,crps,26.447650976,Apr
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,month,crps,11.8431469161,May
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,month,crps,12.2084895216,Jun
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,27.2874274695,10
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,30.959990503,11
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,29.6548442378,12
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,27.8453312195,13
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,24.9607692073,14
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,18.1152034018,15
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,11.7836427064,16
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,3.7591970798,17
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,0.5389590143,18
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,0.1427695155,4
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,1.8621066,5
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,6.0663932277,6
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,11.004394997,7
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,19.4514097866,8
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,hour,crps,23.5654708232,9
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,24.9793598925,2020-01-01
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,1.433535685,2020-01-02
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,30.66238975,2020-01-03
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,11.9198753975,2020-01-04
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,17.4106489975,2020-01-05
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-01-06
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,23.5990143825,2020-01-07
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.3938999575,2020-01-08
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,53.904394175,2020-01-09
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.0097903,2020-01-10
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-01-11
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,8.9985530525,2020-01-12
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-01-13
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.200007425,2020-01-14
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,28.2206265,2020-01-28
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,6.6106098,2020-01-29
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,3.929063875,2020-01-30
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,3.596273925,2020-01-31
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-02-01
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,4.86761655,2020-02-02
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,5.477141125,2020-02-03
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-02-04
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,25.5970257,2020-02-05
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.666342675,2020-02-06
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-02-07
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-02-08
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,14.6754892136,2020-02-09
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,3.7536552205,2020-02-10
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.0687987773,2020-02-11
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,1.8290786455,2020-02-12
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-02-13
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.2314114795,2020-02-14
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,15.3369443727,2020-02-15
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,19.4051763523,2020-02-16
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,22.90932545,2020-02-17
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,22.8842612,2020-02-18
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-02-19
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-02-20
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,8.290461775,2020-02-21
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,38.1676339104,2020-02-22
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,2.0274633583,2020-02-23
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.2399183833,2020-02-24
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-02-25
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-02-26
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.151413375,2020-02-27
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,85.6976584167,2020-02-28
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,56.5840348625,2020-02-29
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,10.4290862292,2020-03-01
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,7.2329515062,2020-03-02
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0,2020-03-03
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,0.0161188729,2020-03-04
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,14.7752383958,2020-03-05
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,25.6729180229,2020-03-06
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,59.1842934333,2020-03-07
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,2.6430776458,2020-03-08
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,45.9291867979,2020-03-09
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,95.029829175,2020-03-10
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,67.3613098083,2020-03-11
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,52.9463956708,2020-03-12
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,25.6563957479,2020-03-13
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,20.8406434375,2020-03-14
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,2.1616808542,2020-03-15
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,31.5446342917,2020-03-16
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,64.7978163333,2020-03-17
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,69.712070625,2020-03-18
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,59.6482220833,2020-03-19
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,23.7918285208,2020-03-20
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,14.964862625,2020-03-21
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,41.003852,2020-03-22
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,27.1922434167,2020-03-23
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,3.6299315625,2020-03-24
University of Nevada Las Vegas Day Ahead GEFS ghi,Uni. of Nev. Las Veg. Day Ahe. GEFS ghi,date,crps,71.5545685208,2020-03-25
